1218,Juliana,user1217@email.com,2025-01-07,Premium,Cancelado
1219,Ana,user1218@email.com,2025-02-11,Padrão,Ativo
1220,Mariana,user1219@email.com,2025-01-15,Padrão,Ativo
1221,Pedro,user1220@email.com,2025-03-25,Básico,Cancelado
1222,Lucas,user1221@email.com,2024-09-20,Básico,Cancelado
1223,Juliana,user1222@email.com,2025-01-02,Padrão,Cancelado
1224,Juliana,user1223@email.com,2025-01-10,Premium,Cancelado
1225,Mariana,user1224@email.com,2024-07-14,Básico,Ativo
1226,Pedro,user1225@email.com,2025-02-09,Básico,Ativo
1227,Lucas,user1226@email.com,2024-11-18,Premium,Ativo
1228,Fernanda,user1227@email.com,2024-10-17,Padrão,Cancelado
1229,Juliana,user1228@email.com,2024-08-17,Básico,Cancelado
1230,Juliana,user1229@email.com,2025-03-20,Padrão,Cancelado
1231,Mariana,user1230@email.com,2024-07-03,Padrão,Ativo
1232,João,user1231@email.com,2024-06-03,Premium,Ativo
1233,Fernanda,user1232@email.com,2024-10-08,Premium,Cancelado
1234,Ana,user1233@email.com,2024-09-18,Padrão,Cancelado
1235,Fernanda,user1234@email.com,2024-04-18,Premium,Cancelado
1236,Fernanda,user1235@email.com,2024-07-15,Padrão,Ativo
1237,João,user1236@email.com,2024-04-08,Básico,Ativo
1238,Juliana,user1237@email.com,2024-07-19,Padrão,Cancelado
1239,Lucas,user1238@email.com,2024-04-26,Premium,Ativo
1240,João,user1239@email.com,2024-09-18,Padrão,Ativo
1241,Lucas,user1240@email.com,2025-02-01,Padrão,Cancelado
1242,João,user1241@email.com,2024-04-28,Básico,Cancelado
1243,Juliana,user1242@email.com,2024-09-05,Padrão,Cancelado
1244,João,user1243@email.com,2025-02-26,Básico,Cancelado
1245,Lucas,user1244@email.com,2024-11-25,Padrão,Ativo
1246,Mariana,user1245@email.com,2024-07-16,Premium,Cancelado
1247,João,user1246@email.com,2024-11-11,Básico,Cancelado
1248,João,user1247@email.com,2024-09-08,Básico,Ativo
1249,Mariana,user1248@email.com,2024-05-08,Premium,Ativo
1250,Carlos,user1249@email.com,2024-07-08,Básico,Cancelado
1251,Juliana,user1250@email.com,2025-03-24,Premium,Ativo
1252,Pedro,user1251@email.com,2025-03-13,Básico,Ativo
1253,Ana,user1252@email.com,2025-04-01,Básico,Cancelado
1254,Ana,user1253@email.com,2024-10-24,Premium,Cancelado
1255,Mariana,user1254@email.com,2024-05-25,Padrão,Ativo
1256,Pedro,user1255@email.com,2025-03-08,Padrão,Ativo
1257,João,user1256@email.com,2024-09-30,Padrão,Ativo
1258,Carlos,user1257@email.com,2024-05-21,Básico,Ativo
1259,Mariana,user1258@email.com,2024-12-10,Básico,Cancelado
1260,Carlos,user1259@email.com,2024-10-16,Padrão,Ativo
1261,Lucas,user1260@email.com,2024-09-17,Básico,Ativo
1262,Juliana,user1261@email.com,2024-12-10,Básico,Cancelado
1263,Fernanda,user1262@email.com,2024-12-26,Padrão,Ativo
1264,Ana,user1263@email.com,2025-03-23,Premium,Cancelado
1265,Carlos,user1264@email.com,2024-10-23,Padrão,Cancelado
1266,Mariana,user1265@email.com,2025-01-16,Premium,Cancelado
1267,Fernanda,user1266@email.com,2024-09-13,Básico,Ativo
1268,Carlos,user1267@email.com,2024-08-16,Padrão,Ativo
1269,Mariana,user1268@email.com,2024-04-06,Básico,Ativo
1270,Carlos,user1269@email.com,2024-06-29,Básico,Ativo
1271,Fernanda,user1270@email.com,2024-06-23,Básico,Ativo
1272,Pedro,user1271@email.com,2024-05-20,Básico,Ativo
1273,Juliana,user1272@email.com,2024-05-26,Padrão,Cancelado
1274,Pedro,user1273@email.com,2024-06-08,Premium,Cancelado
1275,Pedro,user1274@email.com,2025-01-26,Premium,Ativo
1276,Carlos,user1275@email.com,2025-03-29,Padrão,Cancelado
1277,Ana,user1276@email.com,2024-10-21,Padrão,Ativo
1278,João,user1277@email.com,2025-03-28,Premium,Ativo
1279,Fernanda,user1278@email.com,2024-08-26,Básico,Cancelado
1280,Mariana,user1279@email.com,2024-04-10,Padrão,Cancelado
1281,João,user1280@email.com,2024-12-25,Padrão,Ativo
1282,João,user1281@email.com,2024-04-16,Básico,Ativo
1283,Juliana,user1282@email.com,2024-12-02,Básico,Ativo
1284,Juliana,user1283@email.com,2025-01-05,Premium,Ativo
1285,Fernanda,user1284@email.com,2024-08-30,Padrão,Cancelado
1286,Pedro,user1285@email.com,2024-06-10,Padrão,Ativo
1287,Carlos,user1286@email.com,2024-10-18,Básico,Cancelado
1288,Juliana,user1287@email.com,2024-04-30,Básico,Cancelado
1289,Juliana,user1288@email.com,2024-07-03,Básico,Cancelado
1290,Juliana,user1289@email.com,2024-11-16,Básico,Cancelado
1291,Ana,user1290@email.com,2024-11-10,Básico,Cancelado
1292,Carlos,user1291@email.com,2025-02-15,Básico,Cancelado
1293,João,user1292@email.com,2024-10-17,Premium,Cancelado
1294,Lucas,user1293@email.com,2024-12-23,Básico,Cancelado
1295,Lucas,user1294@email.com,2025-02-05,Padrão,Cancelado
1296,Carlos,user1295@email.com,2024-04-17,Padrão,Cancelado
1297,Lucas,user1296@email.com,2025-02-27,Padrão,Ativo
1298,Fernanda,user1297@email.com,2024-10-12,Básico,Ativo
1299,Juliana,user1298@email.com,2024-08-26,Básico,Ativo
1300,Fernanda,user1299@email.com,2024-07-19,Básico,Cancelado
1301,Fernanda,user1300@email.com,2024-04-28,Premium,Cancelado
1302,Ana,user1301@email.com,2024-06-22,Premium,Cancelado
1303,Ana,user1302@email.com,2024-10-03,Padrão,Cancelado
1304,João,user1303@email.com,2024-11-16,Premium,Ativo
1305,Carlos,user1304@email.com,2024-08-02,Básico,Ativo
1306,Lucas,user1305@email.com,2024-09-27,Básico,Cancelado
1307,Mariana,user1306@email.com,2024-12-05,Padrão,Cancelado
1308,João,user1307@email.com,2024-07-11,Básico,Cancelado
1309,Pedro,user1308@email.com,2024-07-20,Padrão,Cancelado
1310,Ana,user1309@email.com,2024-09-12,Premium,Cancelado
1311,Mariana,user1310@email.com,2024-10-03,Básico,Ativo
1312,Ana,user1311@email.com,2024-09-24,Básico,Ativo
1313,Carlos,user1312@email.com,2024-07-08,Premium,Ativo
1314,João,user1313@email.com,2024-04-28,Básico,Ativo
1315,Fernanda,user1314@email.com,2024-05-30,Premium,Cancelado
1316,Ana,user1315@email.com,2024-04-25,Básico,Cancelado
1317,Ana,user1316@email.com,2024-09-07,Premium,Ativo
1318,João,user1317@email.com,2024-11-06,Básico,Ativo
1319,João,user1318@email.com,2024-11-20,Básico,Cancelado
1320,Carlos,user1319@email.com,2024-05-25,Premium,Cancelado
1321,João,user1320@email.com,2024-04-04,Básico,Cancelado
1322,Ana,user1321@email.com,2024-09-24,Premium,Ativo
1323,Juliana,user1322@email.com,2024-05-17,Premium,Ativo
1324,Juliana,user1323@email.com,2024-10-31,Padrão,Ativo
1325,João,user1324@email.com,2024-05-29,Padrão,Cancelado
1326,Juliana,user1325@email.com,2024-08-30,Básico,Cancelado
1327,Juliana,user1326@email.com,2024-12-25,Básico,Cancelado
1328,João,user1327@email.com,2025-02-15,Padrão,Cancelado
1329,Lucas,user1328@email.com,2024-09-04,Básico,Ativo
1330,Ana,user1329@email.com,2024-07-25,Padrão,Ativo
1331,João,user1330@email.com,2024-04-07,Padrão,Cancelado
1332,Carlos,user1331@email.com,2024-06-12,Premium,Ativo
1333,Ana,user1332@email.com,2024-07-13,Premium,Ativo
1334,João,user1333@email.com,2024-06-16,Premium,Ativo
1335,Fernanda,user1334@email.com,2024-04-12,Básico,Ativo
1336,Mariana,user1335@email.com,2025-02-05,Padrão,Ativo
1337,Juliana,user1336@email.com,2024-12-19,Premium,Ativo
1338,João,user1337@email.com,2024-10-10,Padrão,Cancelado
1339,Pedro,user1338@email.com,2024-10-25,Padrão,Ativo
1340,Fernanda,user1339@email.com,2024-05-28,Padrão,Ativo
1341,Fernanda,user1340@email.com,2024-06-05,Padrão,Cancelado
1342,Carlos,user1341@email.com,2024-07-10,Premium,Cancelado
1343,Carlos,user1342@email.com,2024-12-20,Premium,Ativo
1344,Mariana,user1343@email.com,2025-03-17,Básico,Ativo
1345,Lucas,user1344@email.com,2024-08-24,Básico,Cancelado
1346,Pedro,user1345@email.com,2024-09-17,Padrão,Cancelado
1347,Lucas,user1346@email.com,2024-10-17,Padrão,Ativo
1348,Lucas,user1347@email.com,2024-05-26,Padrão,Cancelado
1349,João,user1348@email.com,2024-07-21,Premium,Cancelado
1350,Juliana,user1349@email.com,2024-09-01,Básico,Ativo
1351,Carlos,user1350@email.com,2024-04-09,Básico,Cancelado
1352,Juliana,user1351@email.com,2024-06-29,Premium,Cancelado
1353,Juliana,user1352@email.com,2025-03-21,Básico,Cancelado
1354,João,user1353@email.com,2024-11-18,Padrão,Cancelado
1355,Juliana,user1354@email.com,2024-06-24,Padrão,Cancelado
1356,Lucas,user1355@email.com,2024-08-15,Premium,Cancelado
1357,Pedro,user1356@email.com,2024-09-20,Premium,Cancelado
1358,Lucas,user1357@email.com,2025-03-06,Premium,Ativo
1359,Mariana,user1358@email.com,2025-04-03,Padrão,Cancelado
1360,Mariana,user1359@email.com,2024-05-28,Premium,Ativo
1361,Mariana,user1360@email.com,2024-10-17,Padrão,Cancelado
1362,Carlos,user1361@email.com,2024-04-26,Premium,Cancelado
1363,Juliana,user1362@email.com,2025-01-05,Básico,Ativo
1364,Ana,user1363@email.com,2025-03-07,Básico,Ativo
1365,Juliana,user1364@email.com,2024-10-27,Básico,Ativo
1366,Pedro,user1365@email.com,2024-08-24,Básico,Ativo
1367,Pedro,user1366@email.com,2025-01-12,Básico,Cancelado
1368,Juliana,user1367@email.com,2024-11-25,Básico,Cancelado
1369,Pedro,user1368@email.com,2024-09-24,Básico,Cancelado
1370,Fernanda,user1369@email.com,2024-12-01,Premium,Cancelado
1371,Juliana,user1370@email.com,2024-07-24,Padrão,Ativo
1372,Carlos,user1371@email.com,2024-10-29,Básico,Ativo
1373,Lucas,user1372@email.com,2024-06-18,Premium,Cancelado
1374,Lucas,user1373@email.com,2025-02-16,Padrão,Cancelado
1375,Ana,user1374@email.com,2025-01-07,Padrão,Ativo
1376,Fernanda,user1375@email.com,2025-01-08,Básico,Ativo
1377,Ana,user1376@email.com,2024-08-28,Padrão,Cancelado
1378,Carlos,user1377@email.com,2025-02-05,Padrão,Cancelado
1379,Pedro,user1378@email.com,2024-09-19,Premium,Cancelado
1380,Ana,user1379@email.com,2024-06-30,Premium,Ativo
1381,Pedro,user1380@email.com,2025-02-11,Básico,Cancelado
1382,Pedro,user1381@email.com,2024-07-06,Básico,Cancelado
1383,Juliana,user1382@email.com,2024-05-14,Premium,Cancelado
1384,Mariana,user1383@email.com,2025-02-04,Premium,Cancelado
1385,Fernanda,user1384@email.com,2024-12-01,Padrão,Cancelado
1386,Ana,user1385@email.com,2024-07-06,Básico,Cancelado
1387,Ana,user1386@email.com,2024-11-30,Padrão,Ativo
1388,Ana,user1387@email.com,2025-03-22,Premium,Ativo
1389,João,user1388@email.com,2025-01-22,Premium,Cancelado
1390,Ana,user1389@email.com,2025-03-24,Padrão,Ativo
1391,Carlos,user1390@email.com,2024-08-23,Básico,Ativo
1392,Lucas,user1391@email.com,2024-08-07,Padrão,Ativo
1393,João,user1392@email.com,2025-02-14,Premium,Ativo
1394,Carlos,user1393@email.com,2025-02-01,Padrão,Ativo
1395,Lucas,user1394@email.com,2025-01-22,Básico,Cancelado
1396,Juliana,user1395@email.com,2025-02-04,Básico,Ativo
1397,Lucas,user1396@email.com,2025-02-09,Padrão,Cancelado
1398,Mariana,user1397@email.com,2024-10-15,Premium,Ativo
1399,Ana,user1398@email.com,2024-05-16,Premium,Cancelado
1400,Ana,user1399@email.com,2024-11-06,Premium,Cancelado
1401,Juliana,user1400@email.com,2024-05-17,Básico,Ativo
1402,Carlos,user1401@email.com,2024-11-22,Padrão,Ativo
1403,Carlos,user1402@email.com,2024-07-08,Padrão,Ativo
1404,João,user1403@email.com,2024-08-07,Básico,Cancelado
1405,Ana,user1404@email.com,2024-12-26,Padrão,Ativo
1406,Lucas,user1405@email.com,2024-04-11,Premium,Ativo
1407,Juliana,user1406@email.com,2025-02-28,Premium,Cancelado
1408,Lucas,user1407@email.com,2024-06-20,Premium,Ativo
1409,Juliana,user1408@email.com,2024-10-01,Básico,Cancelado
1410,Pedro,user1409@email.com,2024-08-12,Padrão,Cancelado
1411,Pedro,user1410@email.com,2024-09-06,Básico,Ativo
1412,Fernanda,user1411@email.com,2024-08-02,Básico,Cancelado
1413,Lucas,user1412@email.com,2025-03-12,Premium,Cancelado
1414,Fernanda,user1413@email.com,2024-10-20,Básico,Ativo
1415,Carlos,user1414@email.com,2024-06-24,Padrão,Ativo
1416,Pedro,user1415@email.com,2024-12-10,Padrão,Ativo
1417,Lucas,user1416@email.com,2024-07-08,Básico,Cancelado
1418,João,user1417@email.com,2024-06-25,Padrão,Ativo
1419,Lucas,user1418@email.com,2024-07-22,Básico,Cancelado
1420,João,user1419@email.com,2024-06-19,Premium,Cancelado
1421,Juliana,user1420@email.com,2024-12-05,Básico,Cancelado
1422,Ana,user1421@email.com,2024-12-23,Padrão,Cancelado
1423,Carlos,user1422@email.com,2024-08-20,Padrão,Ativo
1424,Fernanda,user1423@email.com,2025-03-24,Padrão,Cancelado
1425,Mariana,user1424@email.com,2025-01-07,Básico,Cancelado
1426,Carlos,user1425@email.com,2024-11-30,Básico,Ativo
1427,Carlos,user1426@email.com,2024-06-02,Básico,Ativo
1428,João,user1427@email.com,2024-09-23,Padrão,Cancelado
1429,Ana,user1428@email.com,2024-08-06,Básico,Ativo
1430,Mariana,user1429@email.com,2024-05-07,Premium,Ativo
1431,João,user1430@email.com,2024-09-01,Premium,Cancelado
1432,Pedro,user1431@email.com,2025-03-23,Premium,Ativo
1433,Pedro,user1432@email.com,2024-09-08,Padrão,Ativo
1434,Carlos,user1433@email.com,2024-11-19,Premium,Ativo
1435,Carlos,user1434@email.com,2024-07-19,Básico,Cancelado
1436,Pedro,user1435@email.com,2024-08-09,Básico,Cancelado
1437,Fernanda,user1436@email.com,2024-08-01,Premium,Ativo
1438,João,user1437@email.com,2024-10-31,Básico,Ativo
1439,Ana,user1438@email.com,2024-08-03,Padrão,Cancelado
1440,Carlos,user1439@email.com,2025-01-15,Padrão,Ativo
1441,Pedro,user1440@email.com,2024-07-14,Premium,Cancelado
1442,Ana,user1441@email.com,2025-01-10,Básico,Cancelado
1443,Carlos,user1442@email.com,2024-10-24,Premium,Ativo
1444,João,user1443@email.com,2024-05-11,Premium,Ativo
1445,Ana,user1444@email.com,2024-10-29,Básico,Cancelado
1446,João,user1445@email.com,2024-10-25,Premium,Ativo
1447,Lucas,user1446@email.com,2025-02-19,Premium,Cancelado
1448,Mariana,user1447@email.com,2024-08-24,Premium,Ativo
1449,Lucas,user1448@email.com,2024-06-09,Premium,Ativo
1450,Juliana,user1449@email.com,2024-04-18,Padrão,Cancelado
1451,Mariana,user1450@email.com,2024-09-29,Básico,Ativo
1452,Carlos,user1451@email.com,2024-11-29,Básico,Ativo
1453,Lucas,user1452@email.com,2024-11-25,Básico,Ativo
1454,Mariana,user1453@email.com,2024-08-31,Básico,Cancelado
1455,Mariana,user1454@email.com,2024-04-10,Básico,Ativo
1456,Juliana,user1455@email.com,2025-01-18,Padrão,Cancelado
1457,Juliana,user1456@email.com,2024-11-23,Básico,Ativo
1458,João,user1457@email.com,2024-10-08,Básico,Ativo
1459,Carlos,user1458@email.com,2025-03-05,Premium,Ativo
1460,Carlos,user1459@email.com,2024-05-08,Premium,Ativo
1461,Pedro,user1460@email.com,2024-08-04,Premium,Cancelado
1462,João,user1461@email.com,2024-07-26,Premium,Ativo
1463,Juliana,user1462@email.com,2024-05-07,Premium,Cancelado
1464,João,user1463@email.com,2024-11-20,Premium,Ativo
1465,Mariana,user1464@email.com,2025-02-16,Básico,Ativo
1466,Carlos,user1465@email.com,2024-04-03,Premium,Ativo
1467,Pedro,user1466@email.com,2024-06-09,Premium,Ativo
1468,Mariana,user1467@email.com,2025-03-23,Básico,Cancelado
1469,João,user1468@email.com,2024-09-30,Básico,Cancelado
1470,Juliana,user1469@email.com,2024-05-26,Premium,Cancelado
1471,Carlos,user1470@email.com,2024-12-14,Básico,Ativo
1472,Juliana,user1471@email.com,2024-04-23,Premium,Ativo
1473,Pedro,user1472@email.com,2024-06-18,Padrão,Ativo
1474,Pedro,user1473@email.com,2025-02-02,Padrão,Cancelado
1475,João,user1474@email.com,2024-07-15,Premium,Cancelado
1476,Ana,user1475@email.com,2025-03-13,Básico,Cancelado
1477,Lucas,user1476@email.com,2024-09-15,Básico,Ativo
1478,Lucas,user1477@email.com,2024-10-29,Básico,Ativo
1479,Mariana,user1478@email.com,2024-04-18,Premium,Cancelado
1480,Fernanda,user1479@email.com,2024-06-07,Básico,Ativo
1481,Lucas,user1480@email.com,2025-02-12,Premium,Ativo
1482,Juliana,user1481@email.com,2024-06-25,Básico,Cancelado
1483,Fernanda,user1482@email.com,2025-02-05,Padrão,Cancelado
1484,Ana,user1483@email.com,2025-03-23,Padrão,Cancelado
1485,Ana,user1484@email.com,2025-02-06,Básico,Cancelado
1486,João,user1485@email.com,2024-08-31,Padrão,Ativo
1487,Carlos,user1486@email.com,2024-05-10,Premium,Cancelado
1488,Fernanda,user1487@email.com,2025-02-07,Básico,Cancelado
1489,Juliana,user1488@email.com,2024-11-11,Básico,Ativo
1490,Lucas,user1489@email.com,2024-04-09,Premium,Cancelado
1491,Carlos,user1490@email.com,2025-03-19,Padrão,Cancelado
1492,Mariana,user1491@email.com,2025-01-31,Padrão,Cancelado
1493,Lucas,user1492@email.com,2024-09-09,Básico,Ativo
1494,Ana,user1493@email.com,2024-07-24,Básico,Ativo
1495,Lucas,user1494@email.com,2024-11-08,Básico,Cancelado
1496,Fernanda,user1495@email.com,2024-08-12,Premium,Cancelado
1497,Mariana,user1496@email.com,2025-02-23,Padrão,Ativo
1498,Juliana,user1497@email.com,2025-03-07,Básico,Ativo
1499,Juliana,user1498@email.com,2024-04-26,Padrão,Cancelado
1500,Mariana,user1499@email.com,2024-10-24,Premium,Cancelado
1501,Ana,user1500@email.com,2024-11-07,Padrão,Ativo
1502,Ana,user1501@email.com,2024-06-06,Básico,Cancelado
1503,Ana,user1502@email.com,2024-11-02,Padrão,Cancelado
1504,Juliana,user1503@email.com,2024-10-16,Premium,Ativo
1505,Lucas,user1504@email.com,2024-06-27,Premium,Ativo
1506,João,user1505@email.com,2024-09-02,Básico,Ativo
1507,Fernanda,user1506@email.com,2024-05-23,Padrão,Cancelado
1508,Ana,user1507@email.com,2025-03-10,Padrão,Cancelado
1509,Ana,user1508@email.com,2024-08-10,Básico,Cancelado
1510,Carlos,user1509@email.com,2024-10-02,Padrão,Ativo
1511,Lucas,user1510@email.com,2024-06-10,Básico,Ativo
1512,Lucas,user1511@email.com,2024-11-05,Premium,Ativo
1513,Ana,user1512@email.com,2024-06-27,Premium,Cancelado
1514,Ana,user1513@email.com,2025-04-02,Básico,Ativo
1515,Fernanda,user1514@email.com,2024-11-08,Premium,Ativo
1516,Ana,user1515@email.com,2024-07-15,Padrão,Cancelado
1517,Ana,user1516@email.com,2024-12-27,Premium,Ativo
1518,Pedro,user1517@email.com,2024-10-05,Básico,Cancelado
1519,João,user1518@email.com,2024-10-17,Básico,Cancelado
1520,Pedro,user1519@email.com,2024-07-19,Básico,Cancelado
1521,Lucas,user1520@email.com,2024-09-22,Premium,Ativo
1522,Fernanda,user1521@email.com,2025-03-04,Premium,Ativo
1523,Juliana,user1522@email.com,2024-04-15,Padrão,Ativo
1524,Ana,user1523@email.com,2024-06-17,Premium,Ativo
1525,Carlos,user1524@email.com,2025-02-16,Padrão,Cancelado
1526,Pedro,user1525@email.com,2024-12-10,Padrão,Ativo
1527,Lucas,user1526@email.com,2024-09-03,Básico,Cancelado
1528,Ana,user1527@email.com,2025-03-10,Básico,Cancelado
1529,Ana,user1528@email.com,2024-05-05,Premium,Ativo
1530,João,user1529@email.com,2024-05-22,Padrão,Ativo
1531,João,user1530@email.com,2025-04-03,Básico,Ativo
1532,Carlos,user1531@email.com,2024-10-17,Premium,Ativo
1533,Lucas,user1532@email.com,2024-05-14,Básico,Ativo
1534,Pedro,user1533@email.com,2024-06-21,Premium,Cancelado
1535,Mariana,user1534@email.com,2024-09-24,Premium,Cancelado
1536,Fernanda,user1535@email.com,2024-08-23,Padrão,Ativo
1537,Pedro,user1536@email.com,2024-12-06,Premium,Cancelado
1538,Pedro,user1537@email.com,2024-09-23,Premium,Ativo
1539,Mariana,user1538@email.com,2024-11-17,Premium,Cancelado
1540,Fernanda,user1539@email.com,2024-08-16,Padrão,Ativo
1541,Juliana,user1540@email.com,2025-01-12,Básico,Ativo
1542,Ana,user1541@email.com,2024-06-04,Básico,Ativo
1543,Pedro,user1542@email.com,2024-10-24,Padrão,Cancelado
1544,Ana,user1543@email.com,2024-06-16,Premium,Cancelado
1545,Mariana,user1544@email.com,2025-01-30,Padrão,Cancelado
1546,João,user1545@email.com,2024-07-02,Premium,Ativo
1547,Mariana,user1546@email.com,2024-06-19,Premium,Ativo
1548,Juliana,user1547@email.com,2024-11-14,Padrão,Cancelado
1549,Ana,user1548@email.com,2024-06-10,Básico,Cancelado
1550,Lucas,user1549@email.com,2024-07-12,Básico,Cancelado
1551,Lucas,user1550@email.com,2024-11-17,Padrão,Cancelado
1552,Ana,user1551@email.com,2024-07-28,Premium,Cancelado
1553,Carlos,user1552@email.com,2024-09-03,Premium,Ativo
1554,Pedro,user1553@email.com,2024-12-21,Premium,Ativo
1555,João,user1554@email.com,2024-04-14,Premium,Ativo
1556,Fernanda,user1555@email.com,2024-12-25,Premium,Ativo
1557,Ana,user1556@email.com,2024-11-15,Básico,Ativo
1558,Ana,user1557@email.com,2024-11-03,Básico,Ativo
1559,João,user1558@email.com,2024-11-05,Padrão,Ativo
1560,Juliana,user1559@email.com,2024-10-06,Premium,Ativo
1561,Pedro,user1560@email.com,2024-09-24,Premium,Cancelado
1562,João,user1561@email.com,2025-02-11,Básico,Ativo
1563,Lucas,user1562@email.com,2024-08-25,Básico,Cancelado
1564,João,user1563@email.com,2024-05-20,Padrão,Cancelado
1565,Pedro,user1564@email.com,2024-08-12,Padrão,Cancelado
1566,Fernanda,user1565@email.com,2024-07-20,Padrão,Cancelado
1567,Carlos,user1566@email.com,2025-01-31,Padrão,Ativo
1568,Carlos,user1567@email.com,2024-04-08,Padrão,Ativo
1569,Pedro,user1568@email.com,2025-01-27,Padrão,Cancelado
1570,Fernanda,user1569@email.com,2024-04-05,Padrão,Cancelado
1571,Pedro,user1570@email.com,2024-11-13,Padrão,Ativo
1572,Ana,user1571@email.com,2024-05-18,Básico,Ativo
1573,Lucas,user1572@email.com,2024-06-30,Padrão,Ativo
1574,Juliana,user1573@email.com,2025-03-31,Padrão,Cancelado
1575,Mariana,user1574@email.com,2025-01-24,Padrão,Cancelado
1576,João,user1575@email.com,2024-09-12,Básico,Cancelado
1577,Juliana,user1576@email.com,2024-10-20,Premium,Ativo
1578,Fernanda,user1577@email.com,2024-07-20,Padrão,Cancelado
1579,Carlos,user1578@email.com,2025-02-18,Básico,Ativo
1580,Juliana,user1579@email.com,2024-10-03,Básico,Cancelado
1581,Carlos,user1580@email.com,2025-03-16,Premium,Cancelado
1582,Lucas,user1581@email.com,2024-07-26,Premium,Ativo
1583,Carlos,user1582@email.com,2024-06-25,Básico,Ativo
1584,Juliana,user1583@email.com,2024-12-27,Premium,Cancelado
1585,João,user1584@email.com,2024-04-23,Premium,Ativo
1586,Pedro,user1585@email.com,2024-12-14,Premium,Cancelado
1587,Juliana,user1586@email.com,2024-10-05,Premium,Ativo
1588,Lucas,user1587@email.com,2024-07-24,Premium,Cancelado
1589,Juliana,user1588@email.com,2024-11-04,Padrão,Cancelado
1590,João,user1589@email.com,2024-11-20,Premium,Cancelado
1591,Fernanda,user1590@email.com,2024-10-22,Básico,Cancelado
1592,Ana,user1591@email.com,2024-05-27,Padrão,Cancelado
1593,Ana,user1592@email.com,2024-07-19,Premium,Cancelado
1594,Pedro,user1593@email.com,2025-01-07,Padrão,Ativo
1595,Carlos,user1594@email.com,2025-01-20,Premium,Ativo
1596,Mariana,user1595@email.com,2024-09-13,Premium,Ativo
1597,Lucas,user1596@email.com,2024-07-07,Padrão,Ativo
1598,Pedro,user1597@email.com,2024-09-26,Premium,Ativo
1599,Fernanda,user1598@email.com,2024-11-08,Básico,Cancelado
1600,Carlos,user1599@email.com,2024-05-12,Premium,Cancelado
1601,Fernanda,user1600@email.com,2024-12-28,Padrão,Ativo
1602,Carlos,user1601@email.com,2025-03-26,Premium,Ativo
1603,Fernanda,user1602@email.com,2025-01-28,Premium,Cancelado
1604,Pedro,user1603@email.com,2024-09-06,Padrão,Cancelado
1605,Juliana,user1604@email.com,2024-12-01,Básico,Cancelado
1606,Carlos,user1605@email.com,2024-12-02,Padrão,Cancelado
1607,Mariana,user1606@email.com,2024-05-13,Premium,Ativo
1608,Juliana,user1607@email.com,2024-12-28,Premium,Ativo
1609,Juliana,user1608@email.com,2024-04-08,Básico,Cancelado
1610,Ana,user1609@email.com,2024-10-20,Padrão,Ativo
1611,João,user1610@email.com,2024-07-01,Básico,Cancelado
1612,Carlos,user1611@email.com,2025-02-02,Premium,Cancelado
1613,Carlos,user1612@email.com,2024-08-22,Padrão,Ativo
1614,Mariana,user1613@email.com,2024-04-12,Básico,Ativo
1615,Carlos,user1614@email.com,2024-12-06,Premium,Cancelado
1616,Juliana,user1615@email.com,2024-04-10,Básico,Cancelado
1617,Mariana,user1616@email.com,2025-01-28,Básico,Ativo
1618,João,user1617@email.com,2025-02-15,Padrão,Ativo
1619,Carlos,user1618@email.com,2024-07-29,Padrão,Cancelado
1620,Lucas,user1619@email.com,2024-11-26,Padrão,Cancelado
1621,Pedro,user1620@email.com,2025-02-24,Básico,Cancelado
1622,Pedro,user1621@email.com,2024-06-24,Padrão,Ativo
1623,Pedro,user1622@email.com,2024-05-06,Padrão,Cancelado
1624,Carlos,user1623@email.com,2024-09-23,Básico,Ativo
1625,Pedro,user1624@email.com,2024-04-09,Básico,Cancelado
1626,João,user1625@email.com,2025-02-23,Padrão,Ativo
1627,Fernanda,user1626@email.com,2024-09-26,Básico,Cancelado
1628,Lucas,user1627@email.com,2024-05-20,Padrão,Ativo
1629,Pedro,user1628@email.com,2024-12-28,Básico,Ativo
1630,Ana,user1629@email.com,2025-01-10,Padrão,Ativo
1631,João,user1630@email.com,2025-02-20,Básico,Cancelado
1632,Carlos,user1631@email.com,2025-01-14,Básico,Ativo
1633,Juliana,user1632@email.com,2024-05-19,Básico,Cancelado
1634,Pedro,user1633@email.com,2025-04-03,Padrão,Ativo
1635,Pedro,user1634@email.com,2025-02-28,Premium,Ativo
1636,Lucas,user1635@email.com,2024-11-27,Premium,Ativo
1637,Carlos,user1636@email.com,2024-08-14,Padrão,Cancelado
1638,Fernanda,user1637@email.com,2024-11-10,Padrão,Ativo
1639,Fernanda,user1638@email.com,2024-10-27,Premium,Ativo
1640,Juliana,user1639@email.com,2025-01-21,Premium,Cancelado
1641,Lucas,user1640@email.com,2025-02-12,Padrão,Ativo
1642,João,user1641@email.com,2024-10-24,Padrão,Cancelado
1643,Fernanda,user1642@email.com,2024-07-04,Básico,Cancelado
1644,Pedro,user1643@email.com,2024-08-17,Básico,Cancelado
1645,Juliana,user1644@email.com,2024-08-27,Padrão,Cancelado
1646,João,user1645@email.com,2025-01-27,Premium,Ativo
1647,Mariana,user1646@email.com,2025-01-04,Premium,Ativo
1648,Mariana,user1647@email.com,2024-11-15,Premium,Ativo
1649,Fernanda,user1648@email.com,2024-11-07,Premium,Ativo
